n_scales,p_min,flag,delta_med,delta_cv,pi_hat,z_hat,delta_at_pmin,pi_true_max,detectable,abstain,model,tau_obs,anchor,dist
3,0.0002,True,0.24909706568589,0.6932940760016857,0.2339999998237915,1,0.24909706568589,0.269,True,False,gated,0.01,0.365439330543933,0.1345606694560669
2,0.0002,True,0.2504712997860315,,0.2699999999994001,1,0.2504712997860315,0.252,True,False,gated,0.01,0.3694560669456067,0.1305439330543932
2,0.0002,True,0.2496010928177634,,0.2639999999999767,1,0.2496010928177634,0.253,True,False,gated,0.01,0.3734728033472804,0.1265271966527196
3,0.0002,True,0.2488975933064821,0.6835219578668724,0.2709999999999995,1,0.2488975933064821,0.244,True,False,gated,0.01,0.377489539748954,0.122510460251046
3,0.0002,True,0.2513347071216985,0.670376627633053,0.2669999999999916,1,0.2513347071216985,0.285,True,False,gated,0.01,0.3815062761506276,0.1184937238493723
3,0.0002,True,0.2508461908029228,0.6971567985841454,0.2609999999999999,1,0.2508461908029228,0.277,True,False,gated,0.01,0.3855230125523013,0.1144769874476986
3,0.0002,True,0.248026784089054,0.6820904400907634,0.3239999999999948,1,0.248026784089054,0.295,True,False,gated,0.01,0.3895397489539749,0.110460251046025
3,0.0002,True,0.2500286457669087,0.6955196678598445,0.2319613605445272,1,0.2500286457669087,0.311,True,False,gated,0.01,0.3935564853556486,0.1064435146443514
3,0.0002,True,0.2509179334840936,0.6898708972308264,0.2859999999999984,1,0.2509179334840936,0.33,True,False,gated,0.01,0.3975732217573222,0.1024267782426777
3,0.0002,True,0.2504854807956788,0.6645424688666377,0.3129999999995748,1,0.2504854807956788,0.334,True,False,gated,0.01,0.4015899581589958,0.0984100418410041
2,0.0002,True,0.2670508318210108,0.0535360669789571,0.202,1,0.2527539806018014,0.317,True,False,gated,0.01,0.4056066945606695,0.0943933054393305
3,0.0002,True,0.2501916383585113,0.6717869782806413,0.3219979753750649,1,0.278568442038389,0.316,True,False,gated,0.01,0.4096234309623431,0.0903765690376568
3,0.0002,True,0.2518029171520962,0.6795909762361535,0.3399999999998793,1,0.2840875788774686,0.328,True,False,gated,0.01,0.4136401673640167,0.0863598326359832
3,0.0002,True,0.2513318374306399,0.6654383349761217,0.3510000002467848,1,0.2808364149892547,0.356,True,False,gated,0.01,0.4176569037656904,0.0823430962343095
2,0.0002,True,0.2675878413288575,0.0614097580027682,0.2274999999756036,1,0.2840203459094071,0.364,True,False,gated,0.01,0.4216736401673641,0.0783263598326359
3,0.0002,True,0.2507070073293845,0.6977774727691038,0.3079999999999998,1,0.2814606970806399,0.391,True,False,gated,0.01,0.4256903765690377,0.0743096234309623
3,0.0002,True,0.2534221483948424,0.6690531473985871,0.3529999999999995,1,0.2840988943671373,0.373,True,False,gated,0.01,0.4297071129707113,0.0702928870292886
2,0.0002,True,0.2664088050631706,0.0608087913313263,0.2434999999997089,1,0.2826088024991458,0.349,True,False,gated,0.01,0.433723849372385,0.066276150627615
2,0.0002,True,0.266443515129836,0.0648243737228847,0.2725,1,0.2837155491307164,0.387,True,False,gated,0.01,0.4377405857740586,0.0622594142259413
3,0.0002,True,0.2665749567128791,0.0591249198142668,0.2800001925593431,1,0.2823361796530789,0.37,True,False,gated,0.01,0.4417573221757322,0.0582426778242677
3,0.0002,True,0.2666163829989333,0.0582024904375806,0.2974999999997222,1,0.2821341204809892,0.387,True,False,gated,0.01,0.4457740585774059,0.054225941422594
3,0.0002,True,0.2685347433566522,0.0601727820492543,0.3094999994236446,1,0.2846932259413646,0.395,True,False,gated,0.01,0.4497907949790795,0.0502092050209204
3,0.0002,True,0.2683416388053332,0.0600109873885803,0.329499999999999,1,0.284445085507571,0.41,True,False,gated,0.01,0.4538075313807532,0.0461924686192468
3,0.0002,True,0.2688500393865842,0.0531533010392384,0.313,1,0.2831403064645635,0.41,True,False,gated,0.01,0.4578242677824268,0.0421757322175731
3,0.0002,True,0.2845577834770125,0.0614030379687235,0.288,1,0.2845577834770125,0.41,True,False,gated,0.01,0.4618410041841004,0.0381589958158995
3,0.0002,True,0.2843630693144051,0.063241250271875,0.292,1,0.2843630693144051,0.431,True,False,gated,0.01,0.4658577405857741,0.0341422594142258
3,0.0002,True,0.2839451236242987,0.0677781472184647,0.295,1,0.2939921886725039,0.425,True,False,gated,0.01,0.4698744769874478,0.0301255230125522
3,0.0002,True,0.2845257031822826,0.069068351711017,0.311,1,0.2942505456915347,0.465,True,False,gated,0.01,0.4738912133891214,0.0261087866108786
3,0.0002,True,0.2839513585521992,0.0653179842996083,0.33,1,0.2945367299393362,0.489,True,False,gated,0.01,0.477907949790795,0.0220920502092049
3,0.0002,True,0.2843754086590349,0.0698728410075241,0.395,1,0.2956403558084085,0.465,True,False,gated,0.01,0.4819246861924686,0.0180753138075313
3,0.0002,True,0.2849974653429996,0.0675210823272807,0.413,1,0.2944495442046481,0.449,True,False,gated,0.01,0.4859414225941423,0.0140585774058576
3,0.0002,True,0.2853580747450387,0.0619778231069201,0.422,1,0.2936512324399667,0.464,True,False,gated,0.01,0.4899581589958159,0.010041841004184
3,0.0002,True,0.2851410862948502,0.0678686097988062,0.461,1,0.2959591182775636,0.488,True,False,gated,0.01,0.4939748953974895,0.0060251046025104
3,0.0002,True,0.2843130505844843,0.0629079134464524,0.479,1,0.2950644051636343,0.489,True,False,gated,0.01,0.4979916317991632,0.0020083682008367
3,0.0002,True,0.2842238735665195,0.0633238944021498,0.498999999999819,0,0.2949642798401312,0.497,True,False,gated,0.01,0.5020083682008368,0.0020083682008368
3,0.0002,True,0.2850392109708042,0.063038803984523,0.533,0,0.2948596743359672,0.472,True,False,gated,0.01,0.5060251046025105,0.0060251046025104
3,0.0002,True,0.2856419367033849,0.0689308003395942,0.571,0,0.2951267628245433,0.4669999999999999,True,False,gated,0.01,0.5100418410041841,0.0100418410041841
3,0.0002,True,0.2851200084993514,0.0660131806830433,0.621,0,0.2934083025552296,0.4609999999999999,True,False,gated,0.01,0.5140585774058578,0.0140585774058578
3,0.0002,True,0.2855011959397488,0.0639572130921723,0.571,0,0.2952044814390313,0.4429999999999999,True,False,gated,0.01,0.5180753138075314,0.0180753138075313
3,0.0002,True,0.285483717683932,0.0621599830573493,0.659,0,0.2946744511328273,0.469,True,False,gated,0.01,0.5220920502092051,0.0220920502092051
3,0.0002,True,0.2837133053802119,0.060968470659667,0.67,0,0.293057321879379,0.48,True,False,gated,0.01,0.5261087866108787,0.0261087866108786
3,0.0002,True,0.2827249569827326,0.0622702763227261,0.655,0,0.2827249569827326,0.4459999999999999,True,False,gated,0.01,0.5301255230125523,0.0301255230125523
3,0.0002,True,0.2843509416044456,0.0649963908917873,0.716,0,0.2843509416044456,0.4439999999999999,True,False,gated,0.01,0.534142259414226,0.0341422594142259
3,0.0002,True,0.2831433371870621,0.0650602165582256,0.724,0,0.2831433371870621,0.437,True,False,gated,0.01,0.5381589958158997,0.0381589958158996
3,0.0002,True,0.2668595567792838,0.0631443626668351,0.6395000066088774,0,0.2837102334137289,0.413,True,False,gated,0.01,0.5421757322175733,0.0421757322175733
3,0.0002,True,0.2676710676605848,0.0597212462077538,0.6700000000000004,0,0.2836567173950947,0.435,True,False,gated,0.01,0.5461924686192469,0.0461924686192468
3,0.0002,True,0.2678758449556918,0.0578736459082485,0.6855000004470435,0,0.2833787967540883,0.393,True,False,gated,0.01,0.5502092050209205,0.0502092050209205
3,0.0002,True,0.2692020985263484,0.0563461450979333,0.7114999999999997,0,0.2843705990306385,0.369,True,False,gated,0.01,0.5542259414225942,0.0542259414225941
3,0.0002,True,0.2668310915561891,0.0632758699603698,0.7105000000051787,0,0.2837150610069454,0.386,True,False,gated,0.01,0.5582426778242678,0.0582426778242678
3,0.0002,True,0.2532968430521793,0.7094389364877369,0.6309999999998699,0,0.2832323527210025,0.384,True,False,gated,0.01,0.5622594142259415,0.0622594142259415
3,0.0002,True,0.2525026731476452,0.6744740024481231,0.6240000000000124,0,0.284082423704644,0.392,True,False,gated,0.01,0.5662761506276152,0.0662761506276151
3,0.0002,True,0.2510507705022414,0.6655553747239655,0.639,0,0.280717875655036,0.374,True,False,gated,0.01,0.5702928870292887,0.0702928870292887
2,0.0002,True,0.265002413185546,0.0554091377960863,0.750500000000195,0,0.2796859684140948,0.347,True,False,gated,0.01,0.5743096234309624,0.0743096234309623
2,0.0002,True,0.2678934949174439,0.0532134810156627,0.7875000000000001,0,0.2821490403235061,0.356,True,False,gated,0.01,0.578326359832636,0.078326359832636
3,0.0002,True,0.2502507325617608,0.6840432377583558,0.6820000000000012,0,0.2805452402287996,0.354,True,False,gated,0.01,0.5823430962343097,0.0823430962343096
2,0.0002,True,0.2645153718112414,0.0571848223055158,0.7945000002444782,0,0.2796416363454019,0.3409999999999999,True,False,gated,0.01,0.5863598326359833,0.0863598326359833
3,0.0002,True,0.2493033200990968,0.6672421248148204,0.6999999406403915,0,0.2797285432037976,0.289,True,False,gated,0.01,0.590376569037657,0.090376569037657
3,0.0002,True,0.2509343157604339,0.6743943323480737,0.6970000000001375,0,0.2802627992376085,0.3399999999999999,True,False,gated,0.01,0.5943933054393306,0.0943933054393305
2,0.0002,True,0.2648469979533276,0.0563405173981828,0.823000000000877,0,0.2499253810572253,0.3329999999999999,True,False,gated,0.01,0.5984100418410042,0.0984100418410042
3,0.0002,True,0.2498931185495181,0.6696274095799802,0.6900000000374341,0,0.2819453156438999,0.286,True,False,gated,0.01,0.6024267782426779,0.1024267782426778
3,0.0002,True,0.2485384944574659,0.6831075152566183,0.7260000000000008,0,0.2485384944574659,0.293,True,False,gated,0.01,0.6064435146443515,0.1064435146443515
3,0.0002,True,0.2492392775742802,0.7001219511650936,0.693000000000314,0,0.2492392775742802,0.265,True,False,gated,0.01,0.6104602510460252,0.1104602510460251
2,0.0002,True,0.2636836971962248,0.0518703936243715,0.8440000000000535,0,0.2500063200302752,0.281,True,False,gated,0.01,0.6144769874476989,0.1144769874476988
2,0.0002,True,0.2642119936936035,0.0526633002898353,0.8420000000000498,0,0.2502977181294885,0.256,True,False,gated,0.01,0.6184937238493724,0.1184937238493724
3,0.0002,True,0.2512953059829529,0.6775062720143599,0.7470000000021886,0,0.2512953059829529,0.269,True,False,gated,0.01,0.6225104602510461,0.122510460251046
2,0.0002,True,0.2626710601131962,0.0554999062493907,0.8525000000037539,0,0.2480928409024302,0.254,True,False,gated,0.01,0.6265271966527197,0.1265271966527197
2,0.0002,True,0.2633300801468615,0.0523976272144705,0.8555000433000506,0,0.2495322087729171,0.24,True,False,gated,0.01,0.6305439330543934,0.1305439330543933
3,0.0002,True,0.1312554254764901,0.8942920564223766,0.6257074396843689,0,0.2486361098433488,0.257,True,False,gated,0.01,0.634560669456067,0.134560669456067
3,0.0002,True,0.1251396215431766,0.9510794247689972,0.6218994947877108,0,0.2441573408172222,0.2299999999999999,True,False,gated,0.01,0.6385774058577407,0.1385774058577407
3,0.0002,True,0.1263710590029426,0.9676999403029142,0.7000704954331571,0,0.248660325257074,0.2229999999999999,True,False,gated,0.01,0.6425941422594142,0.1425941422594142
3,0.0002,True,0.1285258583686049,0.9585570038555424,0.673612891230601,0,0.2517252200853351,0.2309999999999999,True,False,gated,0.01,0.6466108786610879,0.1466108786610879
3,0.0002,True,0.1283020321329614,0.919148985598868,0.6346780698248751,0,0.2462307148191654,0.235,True,False,gated,0.01,0.6506276150627616,0.1506276150627615
3,0.0002,True,0.1288621658708541,0.9189917558358052,0.6224879893117767,0,0.2472854339462341,0.2119999999999999,True,False,gated,0.01,0.6546443514644352,0.1546443514644352
2,0.0002,True,0.2483036568693337,,0.7869999116897092,0,0.2483036568693337,0.2029999999999999,True,False,gated,0.01,0.6586610878661089,0.1586610878661088
3,0.0002,True,0.1250028261626197,0.992743342598156,0.7253779551826327,0,0.2490985496425077,0.2039999999999999,True,False,gated,0.01,0.6626778242677824,0.1626778242677824
2,0.0002,True,0.2461682660754471,,0.7760000000001203,0,0.2461682660754471,0.2029999999999999,True,False,gated,0.01,0.6666945606694561,0.1666945606694561
3,0.0002,True,0.1287975688535726,0.9217742711948532,0.6522484437348338,0,0.2475198540161653,0.1939999999999999,True,False,gated,0.01,0.6707112970711298,0.1707112970711297
3,0.0002,True,0.1251996714864451,0.9863773398453576,0.6486165300262307,0,0.2486937903977438,0.1879999999999999,True,False,gated,0.01,0.6747280334728034,0.1747280334728034
3,0.0002,True,0.1246424152062139,0.9775144352024954,0.7448314560947222,0,0.2464821753097686,0.184,True,False,gated,0.01,0.6787447698744771,0.178744769874477
3,0.0002,True,0.1331072593190758,0.8713675623726709,0.4251957128620995,0,0.2490926074069173,0.1919999999999999,True,False,gated,0.01,0.6827615062761507,0.1827615062761507
3,0.0002,True,0.1277406712727616,0.9273660518919022,0.659790052169041,0,0.2462030332579313,0.178,True,False,gated,0.01,0.6867782426778243,0.1867782426778242
3,0.0002,True,0.1292200019055254,0.923344443474524,0.6762577961692992,0,0.248534572651683,0.153,True,False,gated,0.01,0.6907949790794979,0.1907949790794979
3,0.0002,True,0.0092570159280655,1.2923010277538398,0.5871704942598767,0,0.2451866517025176,0.147,True,False,gated,0.01,0.6948117154811716,0.1948117154811716
3,0.0002,True,0.1261325188852362,0.9548389181105248,0.5254576053322179,0,0.2465687567571252,0.155,True,False,gated,0.01,0.6988284518828453,0.1988284518828452
3,0.0002,True,0.1258115339744593,0.9476625397757322,0.8592934720508685,0,0.2450384117947239,0.141,True,False,gated,0.01,0.7028451882845189,0.2028451882845189
3,0.0002,True,0.0103764023321022,1.2730404235478034,0.7978793972399103,0,0.2469786974847262,0.136,True,False,gated,0.01,0.7068619246861926,0.2068619246861925
2,0.0002,True,0.2411217034091227,,0.8830000000000023,0,0.2411217034091227,0.127,True,False,gated,0.01,0.7108786610878661,0.2108786610878661
3,0.0002,True,0.0076937390244968,1.3037465449329533,0.7083615973558017,0,0.2451125682525915,0.144,True,False,gated,0.01,0.7148953974895398,0.2148953974895397
3,0.0002,True,0.0109420501944542,1.292547409369797,0.5007374300328472,0,0.2447082705010372,0.128,True,False,gated,0.01,0.7189121338912134,0.2189121338912134
2,0.0002,True,0.1262400650923265,0.8967915704027928,0.6938971667157524,0,0.2394510913151216,0.125,True,False,gated,0.01,0.7229288702928871,0.2229288702928871
3,0.0002,True,0.1259920457153636,0.9177787330176383,0.6903039743129937,0,0.2416248658032281,0.124,True,False,gated,0.01,0.7269456066945608,0.2269456066945607
2,0.0002,True,0.1288705170039764,0.8978565458120267,0.6817241694128724,0,0.2445777542590745,0.125,True,False,gated,0.01,0.7309623430962344,0.2309623430962344
3,0.0002,True,0.0091334833012259,1.3149560091696235,0.4981444275595079,0,0.2416198644584171,0.1039999999999999,True,False,gated,0.01,0.734979079497908,0.2349790794979079
3,0.0002,True,0.0126967426412838,1.2339449434944374,0.3342724659861272,1,0.2445213492267439,0.124,True,False,gated,0.01,0.7389958158995816,0.2389958158995816
3,0.0002,True,0.0135106237881473,1.2273287834181996,0.7127850784242482,0,0.238014192863408,0.127,True,False,gated,0.01,0.7430125523012553,0.2430125523012553
2,0.0002,True,0.1277926501010117,0.8902898401122852,0.6645249034435613,0,0.2415651481278569,0.0979999999999999,True,False,gated,0.01,0.747029288702929,0.2470292887029289
3,0.0002,True,0.0114793664798377,1.252892360325408,0.5036042068830763,0,0.2447475654724273,0.1009999999999999,True,False,gated,0.01,0.7510460251046026,0.2510460251046026
3,0.0002,True,0.0089160686260507,1.3068386039439794,0.6280893249146586,0,0.2375704081584276,0.1009999999999999,True,False,gated,0.01,0.7550627615062763,0.2550627615062762
3,0.0002,True,0.0129818653594108,1.23061954121965,0.5006709553144663,0,0.2417422779482345,0.0929999999999999,True,False,gated,0.01,0.7590794979079498,0.2590794979079498
2,0.0004,True,0.1262300872888054,0.908617500719688,0.7195315815678287,0,0.2409249537176964,0.0779999999999999,True,False,gated,0.01,0.7630962343096235,0.2630962343096235
2,0.0002,True,0.1262133915434365,0.9135082878054116,0.7580808922340851,0,0.2415103707513088,0.0789999999999999,True,False,gated,0.01,0.7671129707112971,0.2671129707112971
3,0.0002,True,0.0088241855869475,1.3083195678062365,0.5847351058520239,0,0.2417292038557662,0.1009999999999999,True,False,gated,0.01,0.7711297071129708,0.2711297071129708
3,0.0014,True,0.0129697899054922,1.237652137209416,0.5157511070812614,0,0.2384927155045542,0.0679999999999999,True,False,gated,0.01,0.7751464435146445,0.2751464435146444
3,0.0004,True,0.01609131513665,1.204089951885412,0.6891527731234525,0,0.2387773649246145,0.0859999999999999,True,False,gated,0.01,0.7791631799163181,0.2791631799163181
2,0.0002,True,0.1241641919177029,0.9166697162318224,0.6957169929730023,0,0.2379817464899738,0.0789999999999999,True,False,gated,0.01,0.7831799163179917,0.2831799163179916
2,0.0016,True,0.126801991273627,0.8874777521631295,0.7029093509296326,0,0.2393359374598417,0.0669999999999999,True,False,gated,0.01,0.7871966527196653,0.2871966527196653
2,0.0004,True,0.1257488886537903,0.8769328253479455,0.8407442400661638,0,0.2360222168661998,0.0779999999999999,True,False,gated,0.01,0.791213389121339,0.291213389121339
2,0.079,False,0.1199929367584068,0.9800408899890324,0.6050943430423792,0,0.2375909212924936,0.05,True,False,gated,0.01,0.7952301255230126,0.2952301255230126
2,0.0002,True,0.124953554246624,0.9098701724225412,0.8079423026513186,0,0.238645066194719,0.0989999999999999,True,False,gated,0.01,0.7992468619246863,0.2992468619246863
