kappa,surface,anchor,sigma_top,n_estimable,n_fire,alpha,fire_top,fire_mid,fire_deep,pi_top,pi_deep,gap_top,gap_deep,dos_top,dos_deep
0.78,gated_dt1.95,83,0.1999220442249576,0,0,,False,False,False,0.1153128541404409,0.377634386348744,0.0202417429446914,0.0120377314706181,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,84,0.1999220442249576,0,0,,False,False,False,0.167715596147121,0.2044669035142761,0.0270078898144471,0.0231197822438397,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,85,0.1999220442249576,1,1,,False,False,True,0.3183454809894492,0.1318679094730923,0.0180624580100751,0.0293275437007109,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,86,0.1999220442249576,1,1,,True,False,False,0.1799149572646462,0.3731906407111405,0.0280633203064615,0.0168153907648566,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,87,0.1999220442249576,0,0,,False,False,False,0.3929830508287262,0.3928600393178416,0.0099266396820093,0.0217642046311384,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,88,0.1999220442249576,0,0,,False,False,False,0.3613172615210823,0.3261561610974176,0.0205347076098459,0.0158954300773027,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,89,0.1999220442249576,1,1,,True,False,False,0.1614131551497404,0.3379682656678823,0.031907735388243,0.0216917965464284,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,90,0.1999220442249576,0,0,,False,False,False,0.3666853263713499,0.4588561977625349,0.0213782126709562,0.0036125623630401,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,91,0.1999220442249576,0,0,,False,False,False,0.2859704591080201,0.3053217760881179,0.0259851764028323,0.0077798420967089,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,92,0.1999220442249576,0,0,,False,False,False,0.368736541971666,0.4911094538841659,0.0121578243469695,0.0079360716489912,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,93,0.1999220442249576,0,0,,False,False,False,0.486206617336174,0.2814485689756816,0.000789332573568,0.0184067245012504,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,94,0.1999220442249576,0,0,,False,False,False,0.0610480997785614,0.2911267214498875,0.0273128424859186,0.0172361517007741,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,95,0.1999220442249576,0,0,,False,False,False,0.2772481804861602,0.4712182017359446,0.0240934395685658,0.0075452717133854,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,96,0.1999220442249576,0,0,,False,False,False,0.1268840755972816,0.3326214895029209,0.0269215199062103,0.0232881785654072,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,97,0.1999220442249576,1,1,,True,False,False,0.1604069721926614,0.3617222753443129,0.0337556863738515,0.0202883607255928,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,98,0.1999220442249576,1,1,,True,False,False,0.1817370787818468,0.3371479614693233,0.0295595396722642,0.0097452855363835,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,99,0.1999220442249576,0,0,,False,False,False,0.3137151095849849,0.4556217685020001,0.0216230835447089,0.0050869236691393,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,100,0.1999220442249576,0,0,,False,False,False,0.4584434971865022,0.1677216734603956,0.0273238081425348,0.0243523731618293,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,101,0.1999220442249576,0,0,,False,False,False,0.3078279831872207,0.4525846963537769,0.0194160044295736,0.0111960939080621,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,102,0.1999220442249576,0,0,,False,False,False,0.2104160952145306,0.2317827230844297,0.0229368810092745,0.0128611232273801,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,103,0.1999220442249576,0,0,,False,False,False,0.3935765363167426,0.3054788125651899,0.0250527571189875,0.0249587269445258,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,104,0.1999220442249576,1,1,,True,False,False,0.2793653803125477,0.3334290698038936,0.0270767529345529,0.0122559574544174,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,105,0.1999220442249576,1,1,,False,True,False,0.496249411375003,0.2416279281027952,0.0030248956090939,0.0064300988827349,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,106,0.1999220442249576,0,0,,False,False,False,0.2512895504110665,0.3265366375083812,0.0220286590507634,0.0098907574601345,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,107,0.1999220442249576,1,1,,True,False,False,0.4305385921718022,0.4562240729135856,0.029625523267966,0.0152475079157641,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,108,0.1999220442249576,1,1,,False,True,False,0.4395714186181709,0.092397914735214,0.0046332575711433,0.0181953445740838,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,109,0.1999220442249576,0,0,,False,False,False,0.2309426508095529,0.4735771601100835,0.0256415874438905,0.0025613714257483,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,110,0.1999220442249576,0,0,,False,False,False,0.421658987257027,0.395217775319129,0.0180210954644336,0.0074349296313259,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,111,0.1999220442249576,0,0,,False,False,False,0.2672635995156558,0.3339427020838416,0.0248163240683345,0.0221171373971577,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,112,0.1999220442249576,0,0,,False,False,False,0.3163027364804403,0.3079447525001634,0.0280790880841527,0.0215828890068497,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,113,0.1999220442249576,0,0,,False,False,False,0.2803044150515547,0.2918182036543995,0.0268454769698553,0.0180211868829999,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,114,0.1999220442249576,0,0,,False,False,False,0.3392629057481418,0.4448213316909771,0.0207792314585849,0.0168812821004462,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,115,0.1999220442249576,0,0,,False,False,False,0.4484151704919313,0.4313382704030503,0.0209281497694234,0.0175470135024208,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,116,0.1999220442249576,0,0,,False,False,False,0.2959040065671727,0.4887031118590947,0.0210004748615527,0.0170947520417825,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,117,0.1999220442249576,0,0,,False,False,False,0.3754926967887821,0.4981605547481669,0.0130627044695591,0.0170001823220658,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,118,0.1999220442249576,1,1,,True,False,False,0.1257642474004529,0.4727581013549531,0.0301317642613946,0.0229525183113987,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,119,0.1999220442249576,0,0,,False,False,False,0.2310051021463393,0.411143955880398,0.0247100394979803,0.0102137206480304,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,120,0.1999220442249576,0,0,,False,False,False,0.3877638394579989,0.1744720384149746,0.0120359553435017,0.0225031300268714,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,121,0.1999220442249576,0,0,,False,False,False,0.2682547092311599,0.4946675601103958,0.0238451447691173,0.0170008791652776,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,122,0.1999220442249576,0,0,,False,False,False,0.4518670249073037,0.4765726177694899,0.0265186809683446,0.0076477367030612,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,123,0.1999220442249576,0,0,,False,False,False,0.4744837583015049,0.236619601416207,0.0032902540328615,0.0075442674238152,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,124,0.1999220442249576,0,0,,False,False,False,0.4145289102417561,0.2329839301222976,0.0232039866460879,0.0058234367130543,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,125,0.1999220442249576,0,0,,False,False,False,0.221251455680331,0.2632789084600753,0.0290711356033621,0.0161075684541621,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,126,0.1999220442249576,0,0,,False,False,False,0.2877320412520311,0.499294390841377,0.0247972633728116,0.0198489859784235,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,127,0.1999220442249576,0,0,,False,False,False,0.2445364192125382,0.489944566071044,0.0273540331659074,0.0069901069069033,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,128,0.1999220442249576,0,0,,False,False,False,0.2802028590831937,0.4199929477255775,0.0186164260818497,0.0135060496554866,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,129,0.1999220442249576,0,0,,False,False,False,0.2765879924664058,0.0123047239416624,0.0260832774102404,0.0356612667595004,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,130,0.1999220442249576,1,1,,False,False,True,0.4902415345525122,0.3700820015680074,0.0274161798595371,0.027004765180785,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,131,0.1999220442249576,0,0,,False,False,False,0.4465207056726344,0.3287733571283682,0.0131955658530317,0.0116361031663171,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,132,0.1999220442249576,0,0,,False,False,False,0.4896711177102702,0.444543872294957,0.0199968150731261,0.0168492378062613,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,133,0.1999220442249576,0,0,,False,False,False,0.2039992162939853,0.4402790262218405,0.0223137246860578,0.0173064578742227,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,134,0.1999220442249576,0,0,,False,False,False,0.2045378168701603,0.4561757694621873,0.0145430487941781,0.0238257847343216,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,135,0.1999220442249576,0,0,,False,False,False,0.2045274733805756,0.4556495873755251,0.0189379951189626,0.0218602043973676,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,136,0.1999220442249576,0,0,,False,False,False,0.2343268175261439,0.3389345822892501,0.0199187732977781,0.0188870315408834,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,137,0.1999220442249576,1,1,,True,False,False,0.1534816557565466,0.3718729837274027,0.0336634226741563,0.0190569541985343,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,138,0.1999220442249576,0,0,,False,False,False,0.2250418356584159,0.2725236167135484,0.0250583799342559,0.0180930916339359,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,139,0.1999220442249576,0,0,,False,False,False,0.3757902289718722,0.2142684705721227,0.0243074142227706,0.0180907948638627,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,140,0.1999220442249576,0,0,,False,False,False,0.2090845792686385,0.4712871664694322,0.0212839291284582,0.0063546197386644,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,141,0.1999220442249576,0,0,,False,False,False,0.4682381965790569,0.4135793920943311,0.003566994020889,0.0115044180984662,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,142,0.1999220442249576,0,0,,False,False,False,0.1761240538261118,0.4360701414980832,0.0216549344835219,0.0133918345435515,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,143,0.1999220442249576,1,1,,True,False,False,0.2347223398880711,0.4620657015372103,0.0272868438282236,0.0180761731470366,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,144,0.1999220442249576,0,0,,False,False,False,0.3224311065351184,0.4810119213317334,0.0197670419200209,0.004472820310994,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,145,0.1999220442249576,1,1,,True,False,False,0.1762031612449985,0.1396029397108254,0.029945933467765,0.0113206542082419,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,146,0.1999220442249576,0,0,,False,False,False,0.2396770152321305,0.4523006361475855,0.0240777122964367,0.0076090253792222,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,147,0.1999220442249576,0,0,,False,False,False,0.3696774286162321,0.2902701356068297,0.0229013892200451,0.0251939576182088,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,148,0.1999220442249576,0,0,,False,False,False,0.3006425344286588,0.3567996319637849,0.0117242579868541,0.014339209074278,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,149,0.1999220442249576,0,0,,False,False,False,0.4441761306404821,0.3826435704453289,0.0252666133615439,0.0172438396800614,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,150,0.1999220442249576,0,0,,False,False,False,0.3714340993174123,0.4913480841982977,0.0188726984987022,0.0082486152564468,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,151,0.1999220442249576,1,1,,True,False,False,0.1502177670238617,0.4169755908646976,0.0296459837116335,0.0136265370211856,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,152,0.1999220442249576,0,0,,False,False,False,0.3189615155438374,0.4288142463422105,0.0185772593002816,0.0179901799083567,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,153,0.1999220442249576,0,0,,False,False,False,0.4106990461737836,0.2583925600658798,0.0096228721135501,0.0136549148504206,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,154,0.1999220442249576,0,0,,False,False,False,0.3497557040976356,0.300768277932355,0.0260383449448148,0.0206265949256679,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,155,0.1999220442249576,0,0,,False,False,False,0.2521453267466546,0.4624708733591685,0.0247980163067167,0.0205644479532993,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,156,0.1999220442249576,0,0,,False,False,False,0.4375950077139069,0.3744485919225651,0.0084574412961454,0.0221608972860349,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,157,0.1999220442249576,0,0,,False,False,False,0.457724844359976,0.3103149188952157,0.0044441528254002,0.0206925069277412,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,158,0.1999220442249576,0,1,,True,False,False,0.0329542657820575,0.3843628666871717,0.0473845351297393,0.0123334165302122,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,159,0.1999220442249576,1,1,,True,False,False,0.3056118099573163,0.4501838099078573,0.0277383463072929,0.0187882793267348,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,160,0.1999220442249576,0,0,,False,False,False,0.4088766471599729,0.3554845210628148,0.0264449030640762,0.0240593297744952,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,161,0.1999220442249576,1,1,,True,False,False,0.2477455132239541,0.3207543940658893,0.0320544313622202,0.010985369598161,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,162,0.1999220442249576,1,1,,False,True,False,0.4305748063328143,0.3143569833750289,0.0110994121700299,0.0173092881382686,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,163,0.1999220442249576,1,1,,True,False,False,0.1570433709601244,0.4915473521770629,0.030866040999214,0.0071027920451091,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,164,0.1999220442249576,0,0,,False,False,False,0.4963209461958977,0.3208015686232304,0.0010923173571437,0.0129700564715933,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,165,0.1999220442249576,0,0,,False,False,False,0.2498894586887342,0.4900584159372911,0.0278369090338237,0.0035024789698044,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,166,0.1999220442249576,1,1,,True,False,False,0.1584642494038878,0.3177617124871723,0.0316059108169674,0.0199771617026367,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,167,0.1999220442249576,0,0,,False,False,False,0.14435755838492,0.4632187426195034,0.0252781478098727,0.0214882531825406,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,168,0.1999220442249576,0,0,,False,False,False,0.484416249774399,0.3526104273258157,0.0277051885327205,0.0249580558353548,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,169,0.1999220442249576,0,0,,False,False,False,0.3084690992532872,0.4373666387019895,0.0229039577602797,0.0230553296332931,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,170,0.1999220442249576,0,0,,False,False,False,0.3798211048424128,0.4931703918574582,0.0215107567789757,0.0225484998628628,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,171,0.1999220442249576,1,1,,True,False,False,0.2526690659308978,0.3029445044355077,0.028634272064785,0.0123659819097113,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,172,0.1999220442249576,1,1,,False,False,True,0.3136283930427307,0.3341600513232496,0.0211002875556664,0.0262862661068056,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,173,0.1999220442249576,0,0,,False,False,False,0.3579929772669697,0.3255565553108859,0.0137402315297741,0.0170880645485489,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,174,0.1999220442249576,0,0,,False,False,False,0.3654354168292871,0.492358226363294,0.017205917877988,0.0108182104386969,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,175,0.1999220442249576,1,1,,False,False,True,0.1781756585188725,0.1892054137636669,0.0158570783965985,0.0269886802105172,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,176,0.1999220442249576,1,1,,False,True,False,0.4168194583875927,0.3360268234560308,0.0224280580081478,0.0108154660389181,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,177,0.1999220442249576,0,0,,False,False,False,0.4363810115959313,0.4366436157073239,0.0213798235363996,0.0255783037673987,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,178,0.1999220442249576,0,0,,False,False,False,0.1710730828630012,0.4552642973186632,0.0198976312568661,0.0153326876257256,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,179,0.1999220442249576,1,1,,False,False,True,0.4161650402846163,0.1879300892960765,0.0154741818187096,0.0295388340024962,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,180,0.1999220442249576,0,0,,False,False,False,0.3814338548209142,0.4737493409418156,0.0260418392229503,0.0093778882495342,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,181,0.1999220442249576,0,0,,False,False,False,0.418820327392515,0.4500801012026728,0.0177784920135011,0.0250647583938444,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,182,0.1999220442249576,0,0,,False,False,False,0.4043761714197675,0.499687923026419,0.024428159896283,2.333110969851226e-05,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,183,0.1999220442249576,0,0,,False,False,False,0.4092693342713357,0.3742664754446465,0.0110906367900847,0.0124733304899622,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,184,0.1999220442249576,0,0,,False,False,False,0.2468542692321611,0.4547448540864585,0.0246392607597032,0.0072306522859597,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,185,0.1999220442249576,1,1,,False,True,False,0.3970360658198561,0.4629653645259282,0.0240633495358509,0.0153661802554113,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,186,0.1999220442249576,0,0,,False,False,False,0.2307559129173961,0.3474328151166026,0.0209802517803647,0.0199524611021713,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,187,0.1999220442249576,0,0,,False,False,False,0.280788553590907,0.2469616590452801,0.015852229987044,0.0182153275943236,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,188,0.1999220442249576,0,0,,False,False,False,0.3244628947174507,0.4008336883586563,0.0137322380924412,0.0208474194558974,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,189,0.1999220442249576,0,0,,False,False,False,0.2242804455444469,0.3404558394132773,0.0257534614352411,0.0218370001694775,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,190,0.1999220442249576,0,0,,False,False,False,0.3761073380863653,0.4992017498372261,0.023923456173513,0.0200718661616845,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,191,0.1999220442249576,1,1,,True,False,False,0.1939997230287402,0.3314287382834727,0.0258623666020084,0.0044972885742924,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,192,0.1999220442249576,1,1,,False,False,True,0.2242558231030373,0.3127073245212574,0.0256362745624559,0.0256207505553113,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,193,0.1999220442249576,0,0,,False,False,False,0.3244168723188686,0.3626808311187827,0.0269594611376924,0.0193167206568411,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,194,0.1999220442249576,0,0,,False,False,False,0.3713238788446766,0.47523006108084,0.020892029327028,0.008769527930807,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,195,0.1999220442249576,0,0,,False,False,False,0.4543114255418224,0.3756304494817825,0.007182523314273,0.0129331770855702,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,196,0.1999220442249576,1,1,,True,False,False,0.1905290415812041,0.2728122482656063,0.0307943969077734,0.0225156282545345,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,197,0.1999220442249576,0,0,,False,False,False,0.3195262794165555,0.2866994712469799,0.0215721986496139,0.0117362815061378,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,198,0.1999220442249576,0,0,,False,False,False,0.2340103226050278,0.3458897445252868,0.027490711078074,0.0223630217115606,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,199,0.1999220442249576,0,0,,False,False,False,0.4578294830735545,0.4568128212537127,0.0108785484122388,0.0054731809088576,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,200,0.1999220442249576,1,1,,True,False,False,0.3426116419291846,0.4812089277164724,0.028515128548508,0.0171510409158217,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,201,0.1999220442249576,1,1,,True,False,False,0.1052778098214451,0.3397643039982398,0.0350985009987331,0.0199580508048201,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,202,0.1999220442249576,0,0,,False,False,False,0.4921566921411592,0.3895878865669223,0.0042151690012261,0.0145760329452809,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,203,0.1999220442249576,1,1,,True,False,False,0.3070885311370203,0.2850826737914057,0.0280241540503449,0.0142431195928586,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,204,0.1999220442249576,1,1,,True,False,False,0.2304827542659374,0.3863687388430307,0.0285050558840539,0.0137680107948667,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,205,0.1999220442249576,1,1,,True,False,False,0.1609796400919557,0.3078189382165605,0.0330546366468971,0.0199811926529962,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,206,0.1999220442249576,0,0,,False,False,False,0.1922783021249048,0.4890887281808575,0.0272425960212029,0.0227329769458311,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,207,0.1999220442249576,0,0,,False,False,False,0.406377772090357,0.4906875519324795,0.014751592220981,0.0184718582649516,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,208,0.1999220442249576,0,0,,False,False,False,0.4173220931600406,0.4820946200876912,0.0251389419918965,0.0176127350383506,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,209,0.1999220442249576,0,0,,False,False,False,0.372417663008508,0.4917094129680828,0.022971884675765,0.0160851961961812,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,210,0.1999220442249576,0,0,,False,False,False,0.2826734020135403,0.4999890353869105,0.0255195036530287,0.0011819833400176,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,211,0.1999220442249576,0,0,,False,False,False,0.2078045118955281,0.4996647754194102,0.0259153367883853,0.0005057573386475,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,212,0.1999220442249576,0,0,,False,False,False,0.220101332928145,0.3074400725577575,0.025199322319804,0.0215206267623964,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,213,0.1999220442249576,0,0,,False,False,False,0.2291819791329409,0.4606152260514757,0.0228104706184714,0.0216069678162766,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,214,0.1999220442249576,0,0,,False,False,False,0.281412243025101,0.2337916843986518,0.0222968186713463,0.0231545516491044,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,215,0.1999220442249576,0,0,,False,False,False,0.4945482780436021,0.4624033456359602,0.0250023599653734,0.010200712126698,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,216,0.1999220442249576,0,0,,False,False,False,0.4045641573532991,0.3017419689653109,0.0221967645775559,0.0199016452854743,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,217,0.1999220442249576,0,0,,False,False,False,0.3769249596165548,0.4622284753835376,0.0221875100834812,0.0162507279937954,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,218,0.1999220442249576,1,1,,True,False,False,0.1761644794530522,0.2055428698248588,0.0290922939767546,0.0211208412183793,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,219,0.1999220442249576,0,0,,False,False,False,0.350072469458416,0.2488071373718625,0.0244833939756602,0.0209891380743132,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,220,0.1999220442249576,1,1,,True,False,False,0.2540800401784359,0.4922769814322469,0.0291699601207819,0.0184688920919706,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,221,0.1999220442249576,0,0,,False,False,False,0.3470275590969511,0.491305854039006,0.0226375904285138,0.0026431341154841,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,222,0.1999220442249576,0,0,,False,False,False,0.4086881826373139,0.2085847841424747,0.0117221241255428,0.0237440413832718,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,223,0.1999220442249576,0,0,,False,False,False,0.315294371214352,0.3294179643026232,0.0288236150180204,0.0236675895667659,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,224,0.1999220442249576,0,0,,False,False,False,0.3050182529964046,0.3789664002517594,0.0257272396011799,0.0171020215198817,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,225,0.1999220442249576,1,1,,True,False,False,0.3917550489525584,0.2749274641469529,0.0276787373313747,0.0164543489320902,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,226,0.1999220442249576,0,0,,False,False,False,0.2681734255512892,0.4988972397447622,0.0178308412287404,0.0001206634702719,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,227,0.1999220442249576,1,1,,True,False,False,0.288063492438403,0.3932278917540278,0.0298127267155167,0.0202587829268323,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,228,0.1999220442249576,1,1,,True,False,False,0.2217754938118691,0.1894488661587987,0.0292877507835526,0.0074437612709054,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,229,0.1999220442249576,1,1,,True,False,False,0.1793793158262034,0.4894180189511084,0.0275500834635356,0.0199487720237705,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,230,0.1999220442249576,1,1,,True,False,False,0.3514533481719523,0.1098369805516481,0.0321470527377518,0.0139238742544719,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,231,0.1999220442249576,0,0,,False,False,False,0.3462946955541467,0.3798022767823708,0.0159258609273806,0.0233301124283283,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,232,0.1999220442249576,0,0,,False,False,False,0.1492886208622641,0.3460673135242548,0.0282609078787078,0.0176705966677191,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,233,0.1999220442249576,0,0,,False,False,False,0.4997846909720813,0.4028214626330308,0.00467309005102,0.0115081086732915,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,234,0.1999220442249576,2,2,0.1519422270785886,True,False,True,0.178233828698172,0.4872861409378746,0.0300974416620709,0.0243809848953114,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,235,0.1999220442249576,0,0,,False,False,False,0.1701009897287126,0.3738484960345418,0.0265550371321247,0.0121891742511349,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,236,0.1999220442249576,0,0,,False,False,False,0.1990791677346959,0.4083043896909435,0.0180308329572409,0.0223873396666028,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,237,0.1999220442249576,0,0,,False,False,False,0.4993646663451199,0.4786342784708076,0.0005986176523816,0.020862928437903,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,238,0.1999220442249576,0,0,,False,False,False,0.3950984136585909,0.4089105339981504,0.0225115439026721,0.0156701677868817,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,239,0.1999220442249576,0,0,,False,False,False,0.4751412483126684,0.3498357459732898,0.0037125798386201,0.018615665149897,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,240,0.1999220442249576,0,0,,False,False,False,0.4460890984644336,0.3981003720760512,0.0090241152998559,0.009905817357577,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,241,0.1999220442249576,0,0,,False,False,False,0.4688839677132423,0.4486986553208361,0.0109042843556052,0.0248694855264639,1.282051282051282,5.128205128205128
0.78,gated_dt1.95,242,0.1999220442249576,1,1,,False,True,False,0.2534370225442288,0.4722493052716496,0.0241305834247263,0.0156790848048274,1.282051282051282,5.128205128205128
