sigma,dip_p,delta_hat,pi_cross,d_hat,pi_true,w_min,model,tau_obs,anchor,d_true,side
0.02,0.9175646869671772,0.02117246455175889,0.4891035127996811,0.0005463367975781209,0.01100000000000001,0.48922737352257284,gp_A.10_l.30_ok,0.02,0.543974358974359,0.043974358974358974,1
0.0632455532033676,0.8378838775346653,0.04431008354677776,0.49933259584683504,0.00010580569330421506,0.23299999999999998,0.49941810339581993,gp_A.10_l.30_ok,0.02,0.543974358974359,0.043974358974358974,1
0.2,0.9951430817795086,0.14922130374817932,0.4530731408764558,0.023580154348301265,0.41100000000000003,0.4530101850044894,gp_A.10_l.30_ok,0.02,0.543974358974359,0.043974358974358974,1
0.02,0.8812985875943417,0.03317280579167309,0.27415381622187507,0.012005960568786049,0.008,0.27503104447343374,gp_A.10_l.30_ok,0.02,0.4535897435897436,0.04641025641025641,-1
0.0632455532033676,0.7975387256917049,0.06458690493354916,0.3089976185348794,0.03154015412824898,0.241,0.30896396664619225,gp_A.10_l.30_ok,0.02,0.4535897435897436,0.04641025641025641,-1
0.2,0.9931466615908833,0.19190031356308596,0.3508914135755353,0.07658298973383605,0.399,0.3509416233575943,gp_A.10_l.30_ok,0.02,0.4535897435897436,0.04641025641025641,-1
0.02,0.9951485873839706,0.023489424790816615,0.5021377062215849,-0.00010716921001540085,0.015000000000000013,0.49795442127920103,gp_A.10_l.30_ok,0.02,0.5464102564102564,0.04641025641025641,1
0.0632455532033676,0.9697893458469974,0.043143620315380105,0.34792861420730303,0.024723878221717822,0.23199999999999998,0.34809393263934446,gp_A.10_l.30_ok,0.02,0.5464102564102564,0.04641025641025641,1
0.2,0.9990259979479288,0.1591333755863692,0.46237092493844656,0.0188924798552181,0.41100000000000003,0.4623078685882448,gp_A.10_l.30_ok,0.02,0.5464102564102564,0.04641025641025641,1
0.02,0.9857795982104924,0.031046074719973366,0.5051684060273959,-0.0002591127020906199,0.004,0.4949383359165532,gp_A.10_l.30_ok,0.02,0.4511538461538461,0.048846153846153845,-1
0.0632455532033676,0.9921305494282993,0.06515618996580871,0.5070081289908169,-0.0011110775054677968,0.219,0.49312931824312,gp_A.10_l.30_ok,0.02,0.4511538461538461,0.048846153846153845,-1
0.2,0.9325095295484535,0.18365160704894518,0.4574375289746802,0.021378299653053656,0.379,0.4575064022726816,gp_A.10_l.30_ok,0.02,0.4511538461538461,0.048846153846153845,-1
0.02,0.7641486932439141,0.014369061399751387,0.4272192887298893,0.0036691623737221493,0.0050000000000000044,0.4273744043154287,gp_A.10_l.30_ok,0.02,0.5488461538461539,0.048846153846153845,1
0.0632455532033676,0.9924879443815996,0.04196292767082452,0.3674547956371504,0.021415069501511785,0.22799999999999998,0.3677005400640905,gp_A.10_l.30_ok,0.02,0.5488461538461539,0.048846153846153845,1
0.2,1.0,0.15104680982301066,0.4591659630092238,0.02050702702174568,0.386,0.45909628726397395,gp_A.10_l.30_ok,0.02,0.5488461538461539,0.048846153846153845,1
0.02,0.9828077245473941,0.007982648958393984,0.40063756080552376,0.005033943994984856,0.007,0.4004709043271607,gp_A.10_l.30_ok,0.02,0.44871794871794873,0.05128205128205128,-1
0.0632455532033676,0.9927260297328956,0.053131354392876806,0.37198137896331923,0.02065664026282149,0.208,0.372525293813347,gp_A.10_l.30_ok,0.02,0.44871794871794873,0.05128205128205128,-1
0.2,0.9225838198242513,0.18992905697822782,0.35334693875138573,0.075260000485592,0.374,0.35339842415353595,gp_A.10_l.30_ok,0.02,0.44871794871794873,0.05128205128205128,-1
0.02,0.951933517930692,0.011460646619379261,0.298462351294135,0.01057656200587527,0.006000000000000005,0.2985339014236391,gp_A.10_l.30_ok,0.02,0.5512820512820513,0.05128205128205128,1
0.0632455532033676,0.9941101188743012,0.04532736381759861,0.5639433449180214,-0.010180935323015734,0.18500000000000005,0.4362214598073208,gp_A.10_l.30_ok,0.02,0.5512820512820513,0.05128205128205128,1
0.2,0.9997159371102368,0.17178821817474454,0.4378246885793989,0.03129734629247868,0.389,0.43776697622964306,gp_A.10_l.30_ok,0.02,0.5512820512820513,0.05128205128205128,1
0.02,0.9936545409655632,0.02665708333311928,0.3593780439720035,0.00720243501024616,0.004,0.35947663728647866,gp_A.10_l.30_ok,0.02,0.4462820512820513,0.053717948717948716,-1
0.0632455532033676,0.7437354207388309,0.057400809487106574,0.4435058923656162,0.008986331023443277,0.196,0.4436608741185707,gp_A.10_l.30_ok,0.02,0.4462820512820513,0.053717948717948716,-1
0.2,0.9995417278850043,0.18979925523504199,0.34517182345061054,0.0796777506523747,0.379,0.34522724096226404,gp_A.10_l.30_ok,0.02,0.4462820512820513,0.053717948717948716,-1
0.02,0.995223508370805,0.02394804130185524,0.49942433323913604,2.8859661606199035e-05,0.0010000000000000009,0.4995422248603581,gp_A.10_l.30_ok,0.02,0.5537179487179487,0.053717948717948716,1
0.0632455532033676,0.9949610587714905,0.03777304668575668,0.26836426085696885,0.039071055737481396,0.20499999999999996,0.26894184475362354,gp_A.10_l.30_ok,0.02,0.5537179487179487,0.053717948717948716,1
0.2,0.9974714387879452,0.14667760097077298,0.4673656707025941,0.016378715573701703,0.387,0.46729630883258777,gp_A.10_l.30_ok,0.02,0.5537179487179487,0.053717948717948716,1
0.02,0.9239519361328934,0.0022418526933505045,0.3885710847561362,0.005660904495117758,0.004,0.3886102161968092,gp_A.10_l.30_ok,0.02,0.44384615384615383,0.05615384615384615,-1
0.0632455532033676,0.993692832909506,0.060041868937303206,0.3967249033193924,0.01655980487353845,0.201,0.396577083321747,gp_A.10_l.30_ok,0.02,0.44384615384615383,0.05615384615384615,-1
0.2,0.9902764421883651,0.18946907898951054,0.6396261971107243,-0.0714919626768302,0.368,0.36043012771683886,gp_A.10_l.30_ok,0.02,0.44384615384615383,0.05615384615384615,-1
0.02,0.9919516998431858,0.005352174943443422,0.3411235622119277,0.008187973157682903,0.0020000000000000018,0.34142504076056557,gp_A.10_l.30_ok,0.02,0.5561538461538461,0.05615384615384615,1
0.0632455532033676,0.37864823130864633,0.045500482765068295,0.44484860247924957,0.008771358954977587,0.17200000000000004,0.44501164722159264,gp_A.10_l.30_ok,0.02,0.5561538461538461,0.05615384615384615,1
0.2,0.9954466637191095,0.16722587867909416,0.41288723125070637,0.044024831173494976,0.393,0.412823985922089,gp_A.10_l.30_ok,0.02,0.5561538461538461,0.05615384615384615,1
0.02,0.855765457048105,0.007260023891167866,0.48475306806866486,0.0007645539871840485,0.004,0.4847517550005896,gp_A.10_l.30_ok,0.02,0.44141025641025644,0.05858974358974359,-1
0.0632455532033676,0.9923183992462717,0.0665213389541704,0.5032023358300056,-0.0005076816524856744,0.184,0.4969314508245117,gp_A.10_l.30_ok,0.02,0.44141025641025644,0.05858974358974359,-1
0.2,0.9921965642658424,0.19634817167484694,0.43882485130754084,0.030789862287287452,0.401,0.43888612037146535,gp_A.10_l.30_ok,0.02,0.44141025641025644,0.05858974358974359,-1
0.02,0.9069437233435095,0.0011166091591802707,0.18637453357627537,0.01782671529532084,0.0010000000000000009,0.18638801697546503,gp_A.10_l.30_ok,0.02,0.5585897435897436,0.05858974358974359,1
0.0632455532033676,0.9906789047257454,0.044316672366820575,0.34408500763306415,0.02538295333661016,0.16200000000000003,0.3443480927956139,gp_A.10_l.30_ok,0.02,0.5585897435897436,0.05858974358974359,1
0.2,0.9943379841289346,0.1561729466536745,0.4305219145583655,0.035009113370451324,0.391,0.43045555460676593,gp_A.10_l.30_ok,0.02,0.5585897435897436,0.05858974358974359,1
0.02,0.9864509936402035,0.0312496902850474,0.5429629536747118,-0.0021580233083735305,0.0,0.45727384029321555,gp_A.10_l.30_ok,0.02,0.438974358974359,0.06102564102564102,-1
0.0632455532033676,0.9911260209276731,0.04412216384922599,0.4115935903472481,0.014132065491206568,0.159,0.411884561151519,gp_A.10_l.30_ok,0.02,0.438974358974359,0.06102564102564102,-1
0.2,0.9143625920867119,0.1912207188192609,0.356113109202331,0.0737735725972716,0.369,0.3561703457904238,gp_A.10_l.30_ok,0.02,0.438974358974359,0.06102564102564102,-1
0.02,0.8696200778609162,0.004484280743752678,0.409947166764471,0.004553617705392676,0.0020000000000000018,0.4101919297917366,gp_A.10_l.30_ok,0.02,0.561025641025641,0.06102564102564102,1
0.0632455532033676,0.666008399219197,0.03907582636882059,0.4118401728261228,0.014091988664040682,0.16200000000000003,0.41203385857541497,gp_A.10_l.30_ok,0.02,0.561025641025641,0.06102564102564102,1
0.2,0.9976532995839206,0.14199094551663377,0.5052889285297817,-0.0026515532335316303,0.354,0.4947779536172014,gp_A.10_l.30_ok,0.02,0.561025641025641,0.06102564102564102,1
0.02,0.9905089000593944,0.02826254768694003,0.683221499067959,-0.009534526858669266,0.0,0.31695157612979613,gp_A.10_l.30_ok,0.02,0.43653846153846154,0.06346153846153847,-1
0.0632455532033676,0.9978078492602398,0.06257317275350333,0.2938070507226876,0.03429785728448247,0.164,0.29397636194962573,gp_A.10_l.30_ok,0.02,0.43653846153846154,0.06346153846153847,-1
0.2,0.9935881567882158,0.2027713166844277,0.4538426243589658,0.02319174626539068,0.382,0.4539129411446139,gp_A.10_l.30_ok,0.02,0.43653846153846154,0.06346153846153847,-1
0.02,0.9988272905145535,0.004155532368785686,0.3835605135938728,0.005922856058619283,0.0,0.383749600313274,gp_A.10_l.30_ok,0.02,0.5634615384615385,0.06346153846153847,1
0.0632455532033676,0.9942679476975321,0.04255770888574062,0.4221637062234902,0.012418976802624338,0.14800000000000002,0.4222989683140543,gp_A.10_l.30_ok,0.02,0.5634615384615385,0.06346153846153847,1
0.2,0.9216340597382926,0.14631770208025416,0.45262945897822626,0.02380414963460797,0.349,0.4525701292759677,gp_A.10_l.30_ok,0.02,0.5634615384615385,0.06346153846153847,1
0.02,0.9651040770015757,0.0070176207573838245,0.4819977057834134,0.0009028077018168344,0.0,0.48210557179178404,gp_A.10_l.30_ok,0.02,0.4341025641025641,0.06589743589743591,-1
0.0632455532033676,0.8495919543626731,0.038857325295918815,0.2768890863037476,0.03744820723304894,0.133,0.27773885270511206,gp_A.10_l.30_ok,0.02,0.4341025641025641,0.06589743589743591,-1
0.2,0.9920475592565011,0.19473319868765981,0.41928426647162603,0.040744967182187314,0.389,0.4193422901318818,gp_A.10_l.30_ok,0.02,0.4341025641025641,0.06589743589743591,-1
0.02,0.9407142292458146,0.003105540582421018,0.24123542820700952,0.014046681220853594,0.0,0.2411787112908348,gp_A.10_l.30_ok,0.02,0.5658974358974359,0.06589743589743591,1
0.0632455532033676,0.8269202548566688,0.04314172843126274,0.3732417408221653,0.020445998848857876,0.15500000000000003,0.37341419001036963,gp_A.10_l.30_ok,0.02,0.5658974358974359,0.06589743589743591,1
0.2,0.999252654522224,0.15225111168891572,0.4610041797825141,0.019580841342301085,0.364,0.460938871010824,gp_A.10_l.30_ok,0.02,0.5658974358974359,0.06589743589743591,1
0.02,0.9886409724707894,0.005303662610884413,0.47319574443804324,0.001344778718086733,0.0,0.47328669888412084,gp_A.10_l.30_ok,0.02,0.43166666666666664,0.06833333333333334,-1
0.0632455532033676,0.8815559785287348,0.06000478093662212,0.46681094161246267,0.005267648015928606,0.142,0.4669657686608646,gp_A.10_l.30_ok,0.02,0.43166666666666664,0.06833333333333334,-1
0.2,0.9329771599018483,0.19523625010277257,0.384006648670773,0.05899491627714884,0.371,0.3840588571489086,gp_A.10_l.30_ok,0.02,0.43166666666666664,0.06833333333333334,-1
0.02,0.9770629267968409,0.018778930423848927,0.2940281309072143,0.01083309806716959,0.0,0.29407711007089427,gp_A.10_l.30_ok,0.02,0.5683333333333334,0.06833333333333334,1
0.0632455532033676,0.9747210586651348,0.047111476515195455,0.24132119953944373,0.0444021068737977,0.14600000000000002,0.24146599104849387,gp_A.10_l.30_ok,0.02,0.5683333333333334,0.06833333333333334,1
0.2,0.9914818457524774,0.1505703310512758,0.409421925492093,0.045806449842565655,0.371,0.4093540600070137,gp_A.10_l.30_ok,0.02,0.5683333333333334,0.06833333333333334,1
0.02,0.9064292061102284,0.030687832668680914,0.6523499686455607,-0.007833454031313497,0.0,0.34777141333049805,gp_A.10_l.30_ok,0.02,0.4292307692307692,0.07076923076923078,-1
0.0632455532033676,0.996598937098658,0.07298745216280272,0.15243151847854833,0.06489376804940157,0.143,0.15291457016582194,gp_A.10_l.30_ok,0.02,0.4292307692307692,0.07076923076923078,-1
0.2,0.9542950499266365,0.19570626598920335,0.3428440300239026,0.08094271568539022,0.339,0.3429009214247993,gp_A.10_l.30_ok,0.02,0.4292307692307692,0.07076923076923078,-1
0.02,0.990946508855702,0.0031020881812793277,0.39323843180602525,0.00541776808918358,0.0,0.393401544657235,gp_A.10_l.30_ok,0.02,0.5707692307692308,0.07076923076923078,1
0.0632455532033676,0.8015360954932009,0.04166087494168785,0.30575915549950833,0.032122882132938825,0.137,0.30592355009497857,gp_A.10_l.30_ok,0.02,0.5707692307692308,0.07076923076923078,1
0.2,0.9988936078788718,0.1535393962657214,0.4047033632201567,0.04823829278601904,0.35,0.4046320641598954,gp_A.10_l.30_ok,0.02,0.5707692307692308,0.07076923076923078,1
0.02,0.9846450178671324,0.009657427284932019,0.4590430021885116,0.00205689963168801,0.0,0.4592157246447668,gp_A.10_l.30_ok,0.02,0.4267948717948718,0.07320512820512821,-1
0.0632455532033676,0.9915075925300143,0.06559789630274121,0.4998779236670603,1.9353138811287554e-05,0.129,0.49985222505719107,gp_A.10_l.30_ok,0.02,0.4267948717948718,0.07320512820512821,-1
0.2,0.9877208809421965,0.19401537486855247,0.306437366930079,0.10119484790598679,0.349,0.3064894009361719,gp_A.10_l.30_ok,0.02,0.4267948717948718,0.07320512820512821,-1
0.02,0.8968024318033438,0.008977447016970952,0.4633411031561825,0.0018403985650136182,0.0,0.463357346758088,gp_A.10_l.30_ok,0.02,0.5732051282051283,0.07320512820512821,1
0.0632455532033676,0.9590550168447864,0.03697016459276431,0.3891173004239498,0.01781123760335945,0.132,0.389283511491151,gp_A.10_l.30_ok,0.02,0.5732051282051283,0.07320512820512821,1
0.2,0.9955374002133237,0.14603191506255467,0.4919191390002482,0.004051419999447667,0.33799999999999997,0.4918609462278426,gp_A.10_l.30_ok,0.02,0.5732051282051283,0.07320512820512821,1
0.02,0.8031420220200531,0.02258142688098605,0.5988099496710677,-0.005005360020975986,0.0,0.4012662748716128,gp_A.10_l.30_ok,0.02,0.42435897435897435,0.07564102564102565,-1
0.0632455532033676,0.992663834738929,0.06630589869213077,0.30715864032728407,0.03187072751196474,0.107,0.3073656422774346,gp_A.10_l.30_ok,0.02,0.42435897435897435,0.07564102564102565,-1
0.2,0.7103017662953448,0.1898391521693737,0.35368856618432126,0.07507620025614262,0.345,0.3537505753222208,gp_A.10_l.30_ok,0.02,0.42435897435897435,0.07564102564102565,-1
0.02,0.9822075035810167,0.00995065356119762,0.5687123795094347,-0.0034619385249933443,0.0,0.4315758265352325,gp_A.10_l.30_ok,0.02,0.5756410256410256,0.07564102564102565,1
0.0632455532033676,0.9952839714234866,0.03696187276634941,0.48166066844347505,0.002908415691057819,0.124,0.48183430703890767,gp_A.10_l.30_ok,0.02,0.5756410256410256,0.07564102564102565,1
0.2,0.9917406620014692,0.14364681950551586,0.43638578374054254,0.03202780318627901,0.348,0.4363191207257668,gp_A.10_l.30_ok,0.02,0.5756410256410256,0.07564102564102565,1
0.02,0.9940305426931739,0.008774874604681848,0.49177888572159356,0.0004121747246013004,0.0,0.49177599274677436,gp_A.10_l.30_ok,0.02,0.4219230769230769,0.07807692307692309,-1
0.0632455532033676,0.9988093798100248,0.07529952685372074,0.36543800011914834,0.021753971415176994,0.106,0.3661420013090221,gp_A.10_l.30_ok,0.02,0.4219230769230769,0.07807692307692309,-1
0.2,0.8932606054433938,0.19580884048491237,0.38039788819147696,0.060887191630897924,0.358,0.3804580542489854,gp_A.10_l.30_ok,0.02,0.4219230769230769,0.07807692307692309,-1
0.02,0.8944826372889394,0.02375929261219667,0.2280888853770992,0.014903108350522744,0.0,0.228268534083553,gp_A.10_l.30_ok,0.02,0.578076923076923,0.07807692307692309,1
0.0632455532033676,0.9881785581436238,0.036747351852779386,0.5726842890820051,-0.011587365030643035,0.11199999999999999,0.42714060268570353,gp_A.10_l.30_ok,0.02,0.578076923076923,0.07807692307692309,1
0.2,0.9962738206121315,0.14759443093818905,0.44784969782064016,0.026219192352423138,0.33499999999999996,0.447786296841054,gp_A.10_l.30_ok,0.02,0.578076923076923,0.07807692307692309,1
0.02,0.9929518907804075,0.02694411829267046,0.4245892439194221,0.003803334424969931,0.0,0.4247306723717426,gp_A.10_l.30_ok,0.02,0.4194871794871795,0.08051282051282052,-1
0.0632455532033676,0.99644557545634,0.06487566166196188,0.28957247163633965,0.035078142010468154,0.09,0.2896726970467086,gp_A.10_l.30_ok,0.02,0.4194871794871795,0.08051282051282052,-1
0.2,0.9359057847410736,0.20161565290248182,0.38203079528322237,0.06003030188113154,0.341,0.3820846058163108,gp_A.10_l.30_ok,0.02,0.4194871794871795,0.08051282051282052,-1
0.02,0.9398456561786896,0.004376926833584538,0.4793193854679756,0.0010372370426545328,0.0,0.47927875903413814,gp_A.10_l.30_ok,0.02,0.5805128205128205,0.08051282051282052,1
0.0632455532033676,0.9963716071734671,0.04850107101563439,0.29908144981230056,0.033333201550385355,0.09299999999999997,0.2989365357177092,gp_A.10_l.30_ok,0.02,0.5805128205128205,0.08051282051282052,1
0.2,0.9876741566389658,0.14251415760213693,0.47261710709320726,0.013738543730889572,0.33399999999999996,0.47255164428295054,gp_A.10_l.30_ok,0.02,0.5805128205128205,0.08051282051282052,1
0.02,0.9666134363698258,0.027354309747423672,0.4487692529041956,0.0025754287775510377,0.0,0.4489361321219273,gp_A.10_l.30_ok,0.02,0.41705128205128206,0.08294871794871796,-1
0.0632455532033676,0.8059529743767759,0.0585971244863612,0.42622981239487473,0.011762474165345585,0.097,0.42624242205456325,gp_A.10_l.30_ok,0.02,0.41705128205128206,0.08294871794871796,-1
0.2,0.9932280085803123,0.2055377377176537,0.29431413725139716,0.10816498114265849,0.342,0.2943569940024124,gp_A.10_l.30_ok,0.02,0.41705128205128206,0.08294871794871796,-1
0.02,0.9974997351160804,0.0055472079005555175,0.4450181197582883,0.002765167042622456,0.0,0.4451126368436106,gp_A.10_l.30_ok,0.02,0.5829487179487179,0.08294871794871796,1
0.0632455532033676,0.9553626101934858,0.038329862347563665,0.29865919035761157,0.033410142375901876,0.10499999999999998,0.2988484153813898,gp_A.10_l.30_ok,0.02,0.5829487179487179,0.08294871794871796,1
0.2,0.9940506792341846,0.14649343738330833,0.39625357973581243,0.05261126676563449,0.33399999999999996,0.3961819000373897,gp_A.10_l.30_ok,0.02,0.5829487179487179,0.08294871794871796,1
0.02,0.9934408021339469,0.027244286568329612,0.5010641083334297,-5.334654397370083e-05,0.0,0.49898857132917335,gp_A.10_l.30_ok,0.02,0.4146153846153846,0.08538461538461539,-1
0.0632455532033676,0.9998844345808812,0.051272689066164334,0.49038529938324926,0.001524395802161906,0.088,0.4904484693498088,gp_A.10_l.30_ok,0.02,0.4146153846153846,0.08538461538461539,-1
0.2,0.9872591218584503,0.19491267216360922,0.2836685284001284,0.11439554756645476,0.328,0.2837214683398811,gp_A.10_l.30_ok,0.02,0.4146153846153846,0.08538461538461539,-1
0.02,0.9964966647548376,0.005397744994486253,0.42601604336342025,0.0037305252246983096,0.0,0.42643268285810804,gp_A.10_l.30_ok,0.02,0.5853846153846154,0.08538461538461539,1
